dataset,seed,method,auc_roc,neg_brier,cv_lambda
Blood Transfusion,2,Shapley+SII,0.9381091617933723,-0.048976746147177314,1.8
Blood Transfusion,2,Best-Single,0.9610136452241715,-0.04309779778122902,1.8
Blood Transfusion,2,Stacking,0.9437134502923977,-0.038463156035844076,
Tic-Tac-Toe,0,Equal,0.9368358208955224,-0.08923369235685595,0.2
Tic-Tac-Toe,0,Perf-Weighted,0.9381492537313433,-0.08858793038712726,0.2
Tic-Tac-Toe,0,Individual-Only,0.9381492537313433,-0.08858793038712726,0.2
Tic-Tac-Toe,0,Interaction-Only,0.9028059701492537,-0.11135623075866401,0.2
Tic-Tac-Toe,0,Coopetitive-0.5,0.9406567164179104,-0.08822087025574654,0.2
Tic-Tac-Toe,0,Coopetitive-CV,0.9434029850746269,-0.08763099717050334,0.2
Tic-Tac-Toe,0,Shapley,0.9385074626865672,-0.08822546509306939,0.2
Tic-Tac-Toe,0,Shapley+SII,0.9220298507462688,-0.09725378572274734,0.2
Tic-Tac-Toe,0,Best-Single,0.9306268656716419,-0.10412630208333334,0.2
Tic-Tac-Toe,0,Stacking,0.938865671641791,-0.08800039628067775,
Tic-Tac-Toe,1,Equal,0.9664373814041746,-0.07539782207483975,0.8
Tic-Tac-Toe,1,Perf-Weighted,0.9673861480075903,-0.07445760285237313,0.8
Tic-Tac-Toe,1,Individual-Only,0.9673861480075903,-0.07445760285237313,0.8
Tic-Tac-Toe,1,Interaction-Only,0.9459203036053131,-0.09466730545327677,0.8
Tic-Tac-Toe,1,Coopetitive-0.5,0.9739089184060721,-0.05938797894853132,0.8
Tic-Tac-Toe,1,Coopetitive-CV,0.9695208728652751,-0.06495910171768225,0.8
Tic-Tac-Toe,1,Shapley,0.9684535104364327,-0.07361546623051367,0.8
Tic-Tac-Toe,1,Shapley+SII,0.9564753320683111,-0.08426272745725509,0.8
Tic-Tac-Toe,1,Best-Single,0.9756878557874763,-0.05841124430298805,0.8
Tic-Tac-Toe,1,Stacking,0.9703510436432637,-0.06708883567614399,
Tic-Tac-Toe,2,Equal,0.946865671641791,-0.08473971485701104,0.8
Tic-Tac-Toe,2,Perf-Weighted,0.9481791044776119,-0.08428337726884844,0.8
Tic-Tac-Toe,2,Individual-Only,0.9481791044776119,-0.08428337726884844,0.8
Tic-Tac-Toe,2,Interaction-Only,0.9102089552238806,-0.1088440916705788,0.8
Tic-Tac-Toe,2,Coopetitive-0.5,0.9484179104477611,-0.08603536294945612,0.8
Tic-Tac-Toe,2,Coopetitive-CV,0.9437611940298507,-0.09053060424298953,0.8
Tic-Tac-Toe,2,Shapley,0.9485373134328359,-0.08397508893945978,0.8
Tic-Tac-Toe,2,Shapley+SII,0.9350447761194031,-0.09557621922596353,0.8
Tic-Tac-Toe,2,Best-Single,0.9128955223880596,-0.10522959183673469,0.8
Tic-Tac-Toe,2,Stacking,0.9503283582089551,-0.08180455460900475,
Climate Crashes,0,Equal,0.9306466729147141,-0.055227445401648326,0.0
Climate Crashes,0,Perf-Weighted,0.9306466729147141,-0.05497298914177934,0.0
Climate Crashes,0,Individual-Only,0.9306466729147141,-0.05497298914177934,0.0
Climate Crashes,0,Interaction-Only,0.9128397375820057,-0.05944860875065538,0.0
Climate Crashes,0,Coopetitive-0.5,0.9231490159325211,-0.05327940053702034,0.0
Climate Crashes,0,Coopetitive-CV,0.9250234301780693,-0.053720085486764574,0.0
Climate Crashes,0,Shapley,0.92970946579194,-0.054646790371553594,0.0
Climate Crashes,0,Shapley+SII,0.9137769447047798,-0.055471618936357756,0.0
Climate Crashes,0,Best-Single,0.9053420805998126,-0.04481852736262098,0.0
Climate Crashes,0,Stacking,0.9222118088097471,-0.04758477145113865,
Climate Crashes,1,Equal,0.9372071227741331,-0.04787941426193383,1.8
Climate Crashes,1,Perf-Weighted,0.9400187441424555,-0.04599078043786767,1.8
Climate Crashes,1,Individual-Only,0.9400187441424555,-0.04599078043786767,1.8
Climate Crashes,1,Interaction-Only,0.9165885660731021,-0.061864019512830375,1.8
Climate Crashes,1,Coopetitive-0.5,0.9381443298969072,-0.03527329875591546,1.8
Climate Crashes,1,Coopetitive-CV,0.9184629803186505,-0.061585962476686365,1.8
Climate Crashes,1,Shapley,0.9409559512652296,-0.043737345994732654,1.8
Climate Crashes,1,Shapley+SII,0.9353327085285849,-0.035922665083704515,1.8
Climate Crashes,1,Best-Single,0.9418931583880037,-0.029123233235890375,1.8
Climate Crashes,1,Stacking,0.9381443298969072,-0.03802360569092578,
Climate Crashes,2,Equal,0.8809746954076851,-0.06282677885125136,0.1
Climate Crashes,2,Perf-Weighted,0.8903467666354264,-0.06059118863500664,0.1
Climate Crashes,2,Individual-Only,0.8903467666354264,-0.06059118863500664,0.1
Climate Crashes,2,Interaction-Only,0.8406747891283974,-0.07342016081096212,0.1
Climate Crashes,2,Coopetitive-0.5,0.9250234301780693,-0.045886681923203367,0.1
Climate Crashes,2,Coopetitive-CV,0.922211808809747,-0.04677476720963064,0.1
Climate Crashes,2,Shapley,0.8931583880037489,-0.05863805986467021,0.1
Climate Crashes,2,Shapley+SII,0.8622305529522024,-0.0688877778778177,0.1
Climate Crashes,2,Best-Single,0.9597000937207123,-0.037077116536696195,0.1
Climate Crashes,2,Stacking,0.9203373945641986,-0.03618244982626472,
Phoneme,0,Equal,0.9591694846921563,-0.05821252020349354,0.0
Phoneme,0,Perf-Weighted,0.9594039773241512,-0.05797221166165644,0.0
Phoneme,0,Individual-Only,0.9594039773241512,-0.05797221166165644,0.0
Phoneme,0,Interaction-Only,0.9428701898156148,-0.07763198677998667,0.0
Phoneme,0,Coopetitive-0.5,0.9614362468014381,-0.05569498362880067,0.0
Phoneme,0,Coopetitive-CV,0.9614115633664915,-0.05568609494734127,0.0
Phoneme,0,Shapley,0.9595767613687787,-0.05775866879523243,0.0
Phoneme,0,Shapley+SII,0.9507318638461728,-0.06996326397578541,0.0
Phoneme,0,Best-Single,0.9609919449723956,-0.05767326549491212,0.0
Phoneme,0,Stacking,0.96115238729955,-0.054650098531944136,
Phoneme,1,Equal,0.9571369908015769,-0.0637580203990592,0.7
Phoneme,1,Perf-Weighted,0.9572560775295664,-0.06345304935557103,0.7
Phoneme,1,Individual-Only,0.9572560775295664,-0.06345304935557103,0.7
Phoneme,1,Interaction-Only,0.9411341984231275,-0.08307418385373293,0.7
Phoneme,1,Coopetitive-0.5,0.958245729303548,-0.06027450262898405,0.7
Phoneme,1,Coopetitive-CV,0.9584058804204992,-0.060309522611191546,0.7
Phoneme,1,Shapley,0.9573217805519053,-0.063212941711587,0.7
Phoneme,1,Shapley+SII,0.9500246386333772,-0.07444596716949214,0.7
Phoneme,1,Best-Single,0.9580404073587385,-0.060633418131359855,0.7
Phoneme,1,Stacking,0.9573340998685941,-0.06031086828413253,
Phoneme,2,Equal,0.9658134425986721,-0.05387589874815187,0.5
Phoneme,2,Perf-Weighted,0.9659450875850549,-0.05358826697237153,0.5
Phoneme,2,Individual-Only,0.9659450875850549,-0.05358826697237153,0.5
Phoneme,2,Interaction-Only,0.9501024362550292,-0.07389113870576898,0.5
Phoneme,2,Coopetitive-0.5,0.9665498317412518,-0.05107412638106707,0.5
Phoneme,2,Coopetitive-CV,0.9665498317412518,-0.05107412638106707,0.5
Phoneme,2,Shapley,0.9660643908539644,-0.05340891977729081,0.5
Phoneme,2,Shapley+SII,0.9512461020742313,-0.07282481935109618,0.5
Phoneme,2,Best-Single,0.9671566328503608,-0.05237740518038853,0.5
Phoneme,2,Stacking,0.9644928788290179,-0.05057803333088009,
