dataset,seed,method,auc_roc,neg_brier,cv_lambda
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Perf-Weighted,0.9889584100110416,-0.038082183259814946,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Individual-Only,0.9889584100110416,-0.038082183259814946,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Interaction-Only,0.9792663476874003,-0.05485015211103066,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-0.5,0.9890197521776469,-0.036750518114845476,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-CV,0.9889584100110416,-0.03662542019684116,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley,0.9889890810943442,-0.038005554227697205,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley+SII,0.9800637958532695,-0.053781764577193795,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Best-Single,0.9829775487670225,-0.0443003975195702,0.0
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Stacking,0.9891117654275549,-0.03948679227532523,
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Equal,0.9866580787633419,-0.04199016003802503,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Perf-Weighted,0.9867194209299472,-0.04190233836836022,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Individual-Only,0.9867194209299472,-0.04190233836836022,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Interaction-Only,0.9769966875230034,-0.05327956562175423,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-0.5,0.9868727763464606,-0.040978532531155215,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-CV,0.9866274076800392,-0.04109656257573691,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley,0.9866580787633419,-0.04187158939902192,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley+SII,0.9783768862716232,-0.0526059780920611,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Best-Single,0.9843577475156422,-0.04520918056368828,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Stacking,0.986013986013986,-0.045091375318637536,
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Equal,0.99527665317139,-0.02854991658476088,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Perf-Weighted,0.9953073242546927,-0.028474003310828593,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Individual-Only,0.9953073242546927,-0.028474003310828593,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Interaction-Only,0.9901852533431481,-0.03877933936852889,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-0.5,0.9947552447552448,-0.027786760654431378,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-CV,0.995000613421666,-0.02779115275368062,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley,0.9953073242546927,-0.028419222263974833,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley+SII,0.9942338363390996,-0.0331010812129471,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Best-Single,0.9931603484235063,-0.03381606936454773,0.6
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Stacking,0.9952153110047847,-0.040950852544995496,
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Equal,0.9910440436756227,-0.0329943996144423,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Perf-Weighted,0.9911973990921359,-0.03282943499872137,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Individual-Only,0.9911973990921359,-0.03282943499872137,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Interaction-Only,0.98110661268556,-0.045650288788748605,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-0.5,0.9920255183413078,-0.030891074542587695,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-CV,0.9917188075082812,-0.03215788468515862,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley,0.9911667280088332,-0.03274601294298006,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley+SII,0.9829468776837198,-0.04425281605157602,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Best-Single,0.9908906882591093,-0.03582567721605301,0.7
nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Stacking,0.9915041099251625,-0.03251418127322198,
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Equal,0.9091282894736842,-0.09923397200003943,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Perf-Weighted,0.9092996162280702,-0.09913717467416226,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Individual-Only,0.9092996162280702,-0.09913717467416226,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Interaction-Only,0.8955249451754386,-0.10776774312325837,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-0.5,0.9112527412280702,-0.09960435358973499,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-CV,0.9109443530701755,-0.09935030854543775,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley,0.9097450657894738,-0.09907103330341908,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley+SII,0.9052563048245614,-0.10162614366952621,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Best-Single,0.8867872807017544,-0.12059667706489563,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Stacking,0.9160841557017544,-0.1013603065645685,
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Equal,0.91015625,-0.10101371316657413,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Perf-Weighted,0.9107387609649122,-0.10074820131706928,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Individual-Only,0.9107387609649122,-0.10074820131706928,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Interaction-Only,0.8933319627192983,-0.10925149317556052,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-0.5,0.9185855263157895,-0.09729011654360811,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-CV,0.9171806469298245,-0.09760692681518968,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley,0.9114583333333334,-0.10052810101875582,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley+SII,0.9019325657894737,-0.10492210124989146,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Best-Single,0.9161526864035087,-0.09702312500000002,0.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Stacking,0.9127604166666666,-0.1035793234740612,
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Equal,0.8863418311403508,-0.1096959366657393,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Perf-Weighted,0.8863760964912281,-0.10972300613272941,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Individual-Only,0.8863760964912281,-0.10972300613272941,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Interaction-Only,0.8814418859649124,-0.1119595151260008,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-0.5,0.8812705592105263,-0.11444673215209704,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-CV,0.8812705592105263,-0.11444673215209704,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley,0.8861362390350875,-0.10973371680512235,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley+SII,0.8831208881578948,-0.11066056476342206,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Best-Single,0.8781524122807018,-0.11423581249999999,0.5
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Stacking,0.8858621162280702,-0.11243259769625144,
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Equal,0.8838404605263158,-0.11066443252114203,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Perf-Weighted,0.8849026864035088,-0.11024138674997613,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Individual-Only,0.8849026864035088,-0.11024138674997613,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Interaction-Only,0.8588267543859649,-0.12286514696137145,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-0.5,0.8917214912280702,-0.10773293159896025,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-CV,0.8899396929824562,-0.10776574003708711,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley,0.885656524122807,-0.1099003394828911,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley+SII,0.8678385416666666,-0.11499632902121025,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Best-Single,0.8906935307017544,-0.10791643749999999,0.7
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Stacking,0.8838061951754387,-0.10934405319442525,
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Equal,0.8988486842105264,-0.10609159525201978,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Perf-Weighted,0.8987801535087719,-0.10600252002781688,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Individual-Only,0.8987801535087719,-0.10600252002781688,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Interaction-Only,0.8761992872807018,-0.11758905824994505,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-0.5,0.9031661184210527,-0.10540878604325014,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-CV,0.875,-0.11808399940837899,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley,0.8985060307017544,-0.10611685778802972,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley+SII,0.880859375,-0.11437925813995271,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Best-Single,0.9059758771929823,-0.1037731875,2.0
adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Stacking,0.8950109649122807,-0.11214411707300029,
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Equal,0.7846196154903874,-0.2018364335648093,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Perf-Weighted,0.8393959848996225,-0.1676931311962383,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Individual-Only,0.8393959848996225,-0.1676931311962383,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Interaction-Only,0.664441611040276,-0.23013998553048606,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-0.5,0.8467711692792319,-0.15941380603165675,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-CV,0.8467461686542164,-0.1593218138608339,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley,0.848371209280232,-0.15904805890523577,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley+SII,0.8471711792794819,-0.15916499754203062,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Best-Single,0.8502962574064351,-0.16535009443759918,0.6
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Stacking,0.8337208430210755,-0.16380708939541586,
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Equal,0.7986949673741844,-0.19951851602823636,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Perf-Weighted,0.8436210905272632,-0.17049673990737368,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Individual-Only,0.8436210905272632,-0.17049673990737368,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Interaction-Only,0.6547163679091976,-0.23219113070918213,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-0.5,0.8545463636590915,-0.15265827590083808,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-CV,0.8552963824095602,-0.15248679914618826,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley,0.8544213605340134,-0.15254496892725525,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley+SII,0.8552713817845446,-0.15248608574426553,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Best-Single,0.8584964624115603,-0.1569090038537979,1.0
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Stacking,0.8556213905347633,-0.19448073668026908,
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Equal,0.7354683867096677,-0.21300129326167713,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Perf-Weighted,0.8035950898772469,-0.18355325996430205,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Individual-Only,0.8035950898772469,-0.18355325996430205,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Interaction-Only,0.5783394584864622,-0.24964203392314907,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-0.5,0.8255706392659817,-0.17210139919316383,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-CV,0.8233955848896222,-0.17268505864437433,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley,0.8328708217705443,-0.1707605144572311,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley+SII,0.8251956298907472,-0.17224296429998748,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Best-Single,0.8364459111477788,-0.17804072797298431,1.4
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Stacking,0.8370209255231381,-0.16845662991704216,
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Equal,0.722568064201605,-0.21819976141700043,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Perf-Weighted,0.7679691992299807,-0.19920013752884763,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Individual-Only,0.7679691992299807,-0.19920013752884763,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Interaction-Only,0.6036150903772595,-0.24269463401552,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-0.5,0.7836445911147779,-0.1924214298788676,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-CV,0.7839195979899496,-0.19263775392594906,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley,0.7875196879921998,-0.1914196295939817,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley+SII,0.7843696092402311,-0.19272860248426496,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Best-Single,0.7904947623690592,-0.20233222842216492,0.7
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Stacking,0.7990949773744344,-0.1888065610230373,
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Equal,0.7376684417110427,-0.21358529934363213,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Perf-Weighted,0.7902197554938872,-0.18992718802029393,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Individual-Only,0.7902197554938872,-0.18992718802029393,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Interaction-Only,0.6104652616315408,-0.241543113309991,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-0.5,0.8037450936273406,-0.18119719119088873,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-CV,0.8048701217530438,-0.1814174637366102,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley,0.806795169879247,-0.18024978583015433,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley+SII,0.8049451236280908,-0.18148539456418905,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Best-Single,0.8138453461336532,-0.18943412601947784,0.9
madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Stacking,0.812470311757794,-0.17886427921129486,
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Equal,0.7346683667091677,-0.2117799426843762,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Perf-Weighted,0.77014425360634,-0.1980270377115163,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Individual-Only,0.77014425360634,-0.1980270377115163,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Interaction-Only,0.6407660191504788,-0.23502591606068518,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-0.5,0.7831945798644966,-0.19177972450293848,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-CV,0.7813445336133402,-0.19458597397718527,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley,0.785494637365934,-0.1904848127854789,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley+SII,0.7812195304882623,-0.19462253364069027,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Best-Single,0.7879946998674967,-0.2064582109451294,1.1
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Stacking,0.7883947098677466,-0.18894614873638194,
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Equal,0.7460936523413085,-0.20857192502102018,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Perf-Weighted,0.7665441636040902,-0.19989411196965398,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Individual-Only,0.7665441636040902,-0.19989411196965398,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Interaction-Only,0.6729418235455886,-0.22758560249248633,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-0.5,0.7773944348608716,-0.19489222835203523,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-CV,0.7774944373609339,-0.19754320786592416,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley,0.7764694117352934,-0.19451278482382667,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley+SII,0.7772444311107778,-0.1986136703487825,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Best-Single,0.7786444661116527,-0.21271629631519318,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Stacking,0.7759443986099652,-0.1948465547868411,
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Equal,0.7438435960899024,-0.21087346773308988,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Perf-Weighted,0.7705942648566214,-0.19925641545163927,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Individual-Only,0.7705942648566214,-0.19925641545163927,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Interaction-Only,0.6489912247806195,-0.23463547331979848,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-0.5,0.7837195929898249,-0.19044101399252006,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Coopetitive-CV,0.7835945898647467,-0.19048244398390776,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley,0.7842196054901373,-0.1904277521623184,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Shapley+SII,0.7829945748643716,-0.19331660365095693,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Best-Single,0.7873196829920748,-0.20551635324954987,0.4
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Stacking,0.7898197454936373,-0.1885277973106527,
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Equal,0.7381934548363709,-0.2109520597979055,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Perf-Weighted,0.7606940173504337,-0.20078265304719076,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Individual-Only,0.7606940173504337,-0.20078265304719076,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Interaction-Only,0.6620915522888072,-0.22966364223266,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-0.5,0.7743943598589963,-0.19252049131285168,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Coopetitive-CV,0.7747443686092153,-0.19391225589233158,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley,0.773619340483512,-0.1925486369539639,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Shapley+SII,0.7745193629840748,-0.1957930076225289,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Best-Single,0.7800445011125279,-0.2101508378982544,0.7
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,Stacking,0.767019175479387,-0.24056201433307106,
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Equal,0.7399684992124802,-0.21013319621130655,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Perf-Weighted,0.7774694367359184,-0.19573655374666557,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Individual-Only,0.7774694367359184,-0.19573655374666557,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Interaction-Only,0.6094902372559314,-0.24568623925736852,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-0.5,0.8018700467511688,-0.18121435682238635,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Coopetitive-CV,0.8025700642516063,-0.1807614301476704,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley,0.799644991124778,-0.18305427248703515,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Shapley+SII,0.8003200080002001,-0.18184749756394644,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Best-Single,0.8080952023800596,-0.18941032886505127,0.9
madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,Stacking,0.8236955923898097,-0.17721899132999927,
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Equal,0.7812000000000001,-0.1884472856433608,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Perf-Weighted,0.7817249999999999,-0.18838718980985703,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Individual-Only,0.7817249999999999,-0.18838718980985703,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Interaction-Only,0.760275,-0.19602620227375872,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-0.5,0.7813249999999998,-0.18809217005340728,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Coopetitive-CV,0.78095,-0.1884609415202565,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley,0.78235,-0.1882697514985496,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Shapley+SII,0.760925,-0.19561813985090978,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Best-Single,0.781225,-0.19006662499999996,0.0
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,Stacking,0.794425,-0.18557733546018731,
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Equal,0.7711,-0.19243402479432503,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Perf-Weighted,0.7714999999999999,-0.1920985858627266,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Individual-Only,0.7714999999999999,-0.1920985858627266,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Interaction-Only,0.7347,-0.20709102455773418,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-0.5,0.7676750000000001,-0.1960123585410178,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Coopetitive-CV,0.7658,-0.19810837986890634,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley,0.7713749999999999,-0.19238008183684308,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Shapley+SII,0.7488250000000001,-0.2062689592254207,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Best-Single,0.7903125,-0.1871139375,0.6
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,Stacking,0.7673000000000001,-0.24699619013463703,
philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,Equal,0.7862750000000001,-0.18688390822982442,0.4
